word,part_of_speech,english_word,sense
ruuna,noun,horse,members of the species Equus ferus
ori,noun,horse,members of the species Equus ferus
tamma,noun,horse,members of the species Equus ferus
hevoseläin,noun,horse,related or similar species
ratsuväki,noun,horse,cavalry soldiers
hevonen,noun,horse,gymnastic equipment
ratsu,noun,horse,knight in chess — see also knight
hevonen,noun,horse,knight in chess — see also knight
hepo,noun,horse,slang: heroin
polle,noun,horse,slang: heroin
sairaala,noun,hospital,large medical facility
kuuma,adj,hot,having a high temperature
kuuma,adj,hot,of the weather
kuumeessa,adj,hot,feverish
kuumeinen,adj,hot,feverish
tulinen,adj,hot,spicy
polttava,adj,hot,spicy
kuuma,adj,hot,slang: stolen
nyysitty,adj,hot,slang: stolen
käännetty,adj,hot,slang: stolen
kuuma,adj,hot,electrically charged
jännitteinen,adj,hot,electrically charged
radioaktiivinen,adj,hot,radioactive
kuuma,adj,hot,radioactive
kuuma,adj,hot,slang: physically very attractive
seksikäs,adj,hot,slang: physically very attractive
kuumottava,adj,hot,slang: physically very attractive
haluttu,adj,hot,"popular, in demand"
kuuma,adj,hot,very close to finding or guessing something to be found or guessed
hotelli,noun,hotel,establishment providing accommodation
tunti,noun,hour,time period of sixty minutes
talo,noun,house,human abode
talo,noun,house,archetypal structure of a human abode
koppi,noun,house,home for animal
navetta,noun,house,home for animal
talo,noun,house,theatre
kamari,noun,house,debating chamber for government politicians
talo,noun,house,"an establishment, business"
koneisto,noun,house,"the inner workings, as of a clock"
suku,noun,house,"dynasty, familiar descendance"
kuningashuone,noun,house,"dynasty, familiar descendance"
huone,noun,house,astrology: one of the twelve divisions of an astrological chart
ryhmä,noun,house,grouping of schoolchildren
pesä,noun,house,curling: three concentric circles
kuinka,adv,how,to what degree
miten,adv,how,in what manner
kuinka,adv,how,in what manner
millä tavalla,adv,how,in what manner
millä tavoin,adv,how,in what manner
miten,adv,how,in what state
kuinka,adv,how,in what state
millainen,adv,how,in what state
minkälainen,adv,how,in what state
kuinka,adv,how,"used as a modifier to indicate surprise, delight, or other strong feelings"
miten,adv,how,"used as a modifier to indicate surprise, delight, or other strong feelings"
kuitenkin,adv,however,nevertheless
kuinka tahansa,adv,however,to whatever extent or degree
miten tahansa,adv,however,to whatever extent or degree
nälkäinen,adj,hungry,affected by hunger; desirous of food
nälkäinen,adj,hungry,"eager, having a desire for something"
mies,noun,husband,male partner in marriage
aviomies,noun,husband,male partner in marriage
jää,noun,ice,water in frozen form
jää,noun,ice,frozen volatile chemical
jäädyke,noun,ice,frozen dessert
jää,noun,ice,substance having the appearance of ice
jää,noun,ice,crystal methamphetamine
jää,noun,ice,ice hockey: area where game is played
jäätelö,noun,ice cream,dessert
jäätelö,noun,ice cream,in a cone
idea,noun,idea,"philosophy: abstract archetype of a given thing, compared to which real-life examples are seen as imperfect"
idea,noun,idea,(obsolete in English) the conception of someone or something as representing an ideal
olemus,noun,idea,(obsolete in English) the form or shape of something; a quintessential aspect or characteristic
ajatus,noun,idea,an image of an object that is formed in the mind or recalled by the memory
mielikuva,noun,idea,an image of an object that is formed in the mind or recalled by the memory
ajatus,noun,idea,"any result of mental activity; a thought, a notion; a way of thinking"
ajatus,noun,idea,"a conception in the mind of something to be done; a plan for doing something, an intention"
idea,noun,idea,"a conception in the mind of something to be done; a plan for doing something, an intention"
ajatus,noun,idea,a vague or fanciful notion; a feeling or hunch; an impression
kuvitelma,noun,idea,a vague or fanciful notion; a feeling or hunch; an impression
teema,noun,idea,a musical theme or melodic subject
kuvitella,verb,imagine,(transitive) to form a mental image of something
kuvitella,verb,imagine,(transitive) to believe
luulotella,verb,imagine,(transitive) to believe
luulla,verb,imagine,(transitive) to assume
arvata,verb,imagine,(transitive) to assume
arvella,verb,imagine,(transitive) to assume
kuvitella,verb,imagine,(transitive) to assume
arvella,verb,imagine,(transitive) to conjecture
kuvitella,verb,imagine,(transitive) to conjecture
kuvitella,verb,imagine,(intransitive) to use one's imagination
arvata,verb,imagine,(intransitive) to guess
kuvitella,verb,imagine,(intransitive) to guess
tärkeä,adj,important,having relevant and crucial value
parantaa,verb,improve,to make something better
parantua,verb,improve,to become better
sisään,adv,in,moving to the interior
pelissä,adv,in,still able to play
sisällyttää,verb,include,to bring into as a part or member
sisältää,verb,include,"to contain, as part of a whole"
sisältyä,verb,include,"to contain, as part of a whole"
tieto,noun,information,communicable knowledge
informaatio,noun,information,communicable knowledge
tiedonanto,noun,information,act of informing or imparting knowledge
tiedotus,noun,information,act of informing or imparting knowledge
tiedottaminen,noun,information,act of informing or imparting knowledge
kiinnostaa,verb,interest,to attract attention or concern
kiinnostunut,adj,interested,having or showing interest
kiinnostava,adj,interesting,arousing or holding the attention
kiintoisa,adj,interesting,arousing or holding the attention
mielenkiintoinen,adj,interesting,arousing or holding the attention
haastatella,verb,interview,to have an interview
esitellä,verb,introduce,to cause someone to be acquainted
esitellä,verb,introduce,to make something or someone known by formal announcement or recommendation
lisätä,verb,introduce,"to add something to a system, a mixture, or a container"
ottaa käyttöön,verb,introduce,to bring into practice — see also bring in
saari,noun,island,area of land completely surrounded by water
saareke,noun,island,entity surrounded by other entities that are very different from itself
takki,noun,jacket,piece of clothing worn on the upper body outside a shirt or blouse
pusakka,noun,jacket,piece of clothing worn on the upper body outside a shirt or blouse
takki,noun,jacket,piece of a person's suit
pikkutakki,noun,jacket,piece of a person's suit
päällinen,noun,jacket,protective or insulating cover
vaippa,noun,jacket,protective or insulating cover
rikosrekisteri,noun,jacket,slang: police record
kuori,noun,jacket,tough outer skin of a baked potato
farmarihousut,noun,jeans,denim trousers
farkut,noun,jeans,denim trousers
tehtävä,noun,job,task
työ,noun,job,task
työ,noun,job,economic role for which a person is paid
leikkaus,noun,job,plastic surgery
erä,noun,job,computing: task(s) carried out in batch mode
liittää,verb,join,to combine more than one item into one; to put together
kohdata,verb,join,to come together; to meet
liittyä,verb,join,to come into the company of
liittyä,verb,join,to become a member of
mehu,noun,juice,liquid from a plant
mehu,noun,juice,beverage made of juice
tuoremehu,noun,juice,beverage made of juice
mehu,noun,juice,liquid resembling juice
virtaska,noun,juice,slang: electricity
menovesi,noun,juice,slang: fuel
vain,adv,just,"only, simply, merely"
ainoastaan,adv,just,"only, simply, merely"
pelkästään,adv,just,"only, simply, merely"
vain,adv,just,used to reduce the force of an imperative
yksinkertaisesti,adv,just,used to reduce the force of an imperative
vain,adv,just,used to convey a less serious or formal tone
vain,adv,just,used to show humility in prayer or worship
aivan,adv,just,"absolutely, positively"
juuri,adv,just,"recently, moments ago"
juuri äsken,adv,just,"recently, moments ago"
äsken,adv,just,"recently, moments ago"
äskettäin,adv,just,"recently, moments ago"
vasta,adv,just,"recently, moments ago"
vastikään,adv,just,"recently, moments ago"
hädin tuskin,adv,just,"by a narrow margin, barely"
tuskin,adv,just,"by a narrow margin, barely"
juuri ja juuri,adv,just,"by a narrow margin, barely"
juuri,adv,just,"exactly, precisely, perfectly"
täsmälleen,adv,just,"exactly, precisely, perfectly"
tarkalleen,adv,just,"exactly, precisely, perfectly"
pitää,verb,keep,to maintain possession of
pitää,verb,keep,to maintain the condition of; to preserve
säilyttää,verb,keep,to maintain the condition of; to preserve
pysyä,verb,keep,"to remain in, to be confined to"
jatkaa,verb,keep,to continue
avain-,adj,key,indispensable
tärkeä,adj,key,important
laji,noun,kind,"type, race, category"
laatu,noun,kind,"type, race, category"
luokka,noun,kind,"type, race, category"
tyyppi,noun,kind,"type, race, category"
-lainen,noun,kind,"type, race, category"
eräänlainen,noun,kind,atypical specimen
jonkinlainen,noun,kind,atypical specimen
laatu,noun,kind,character or nature
-lainen,noun,kind,character or nature
luonne,noun,kind,character or nature
luontoissuoritus,noun,kind,goods and services as payment
tavarana,noun,kind,goods and services as payment
samalla mitalla,noun,kind,equivalent means as response
potut pottuina,noun,kind,equivalent means as response
keittiö,noun,kitchen,room
tietää,verb,know,be justifiably certain or sure about (something true)
tuntea,verb,know,be acquainted or familiar with
tietää,verb,know,have knowledge of
ymmärtää,verb,know,understand (a subject)
tuntea,verb,know,have sexual relations with
tietää,verb,know,be informed about
kokea,verb,know,experience
tuntea,verb,know,experience
maa,noun,land,part of Earth that is not covered by oceans or other bodies of water
maa,noun,land,real estate or landed property
maa,noun,land,country or region
kotimaa,noun,land,someone's homeplace
kotiseutu,noun,land,someone's homeplace
maa,noun,land,ground that is suitable for farming
johdinkuvio,noun,land,electronics: conducting area on a board or chip
tasanko,noun,land,"in a compact disc, area which does not have pits"
harja,noun,land,space between the rifling grooves in a gun
kieli,noun,language,body of words used as a form of communication
kieli,noun,language,the ability to communicate using words
puhe,noun,language,the ability to communicate using words
kieli,noun,language,nonverbal communication
kieli,noun,language,vocabulary of a particular field
sanasto,noun,language,vocabulary of a particular field
kieli,noun,language,particular words used
sanat,noun,language,particular words used
kielenkäyttö,noun,language,particular words used
kieli,noun,language,computer language — see also computer language
ohjelmointikieli,noun,language,computer language — see also computer language
suuri,adj,large,of greater size — see also big
iso,adj,large,of greater size — see also big
myöhään,adv,late,past a designated time
myöhässä,adv,late,past a designated time
myöhemmin,adv,later,more late
myöhemmin,adv,later,afterward in time
myöhemmin,adv,later,at some unspecified time in the future
nauru,noun,laugh,expression of mirth peculiar to the human species
naurunaihe,noun,laugh,something that provokes mirth or scorn
vitsi,noun,laugh,something that provokes mirth or scorn
oppia,verb,learn,to acquire knowledge or ability
opetella,verb,learn,to acquire knowledge or ability
oppia,verb,learn,to attend educational activity
opiskella,verb,learn,to attend educational activity
oppia,verb,learn,to make use of a bad experience
oppia,verb,learn,to gain knowledge from a bad experience so as to improve
opiskella,verb,learn,to be studying
opetella,verb,learn,to be studying
saada tietää,verb,learn,to come to know; to become informed of; to find out
saada selville,verb,learn,to come to know; to become informed of; to find out
jättää,verb,leave,"to cause to remain as available, not take away, refrain from depleting"
jättää,verb,leave,to transfer possession after death
jättää,verb,leave,to give (something) to someone; to deliver (something) to a repository; to deposit
jättää,verb,leave,to transfer responsibility or attention
jättää,verb,leave,"to depart from, end one's connection or affiliation with"
jättää,verb,leave,to end one's membership in
erota,verb,leave,to end one's membership in
lähteä,verb,leave,to depart (intransitive)
vasen,noun,left,the left side
vasen puoli,noun,left,the left side
vasemmisto,noun,left,the ensemble of left-wing political parties
jalka,noun,leg,lower limb from groin to ankle
sääri,noun,leg,portion of the lower appendage from knee to ankle
lahje,noun,leg,part of garment covering the leg
puntti,noun,leg,part of garment covering the leg
jalka,noun,leg,supporting protrusion of an inanimate object
varsi,noun,leg,supporting protrusion of an inanimate object
etappi,noun,leg,stage of journey
legi,noun,leg,stage of journey
pätkä,noun,leg,stage of journey
legi,noun,leg,(nautical) distance done without changing the sails from one side to the other
legi,noun,leg,(nautical) side of a route in a sailing race
ottelu,noun,leg,game played in a tournament
kierros,noun,leg,game played in a tournament
osuus,noun,leg,game played in a tournament
kateetti,noun,leg,(mathematics) leg (non-hypotenuse) of a right triangle
oppitunti,noun,lesson,section of learning or teaching
luento,noun,lesson,section of learning or teaching
läksy,noun,lesson,learning task assigned to a student
kotitehtävä,noun,lesson,learning task assigned to a student
tehtävä,noun,lesson,learning task assigned to a student
opetus,noun,lesson,something learned
läksy,noun,lesson,something that serves as a warning or encouragement
opetus,noun,lesson,something that serves as a warning or encouragement
sana,noun,lesson,section of the Bible or other religious text read as part of a divine service
antaa,verb,let,allow
sallia,verb,let,allow
antaa vuokralle,verb,let,put up for rent
kirjain,noun,letter,a symbol in an alphabet
aakkonen,noun,letter,a symbol in an alphabet
kirje,noun,letter,written message
kirjasto,noun,library,"institution which holds books, etc."
kirjasto,noun,library,collection of books
äänilevystö,noun,library,collection of records
levystö,noun,library,collection of records
ohjelmakirjasto,noun,library,collection of subprograms
kirjasto,noun,library,collection of DNA material
kirjasto,noun,library,deck or draw pile
valehdella,verb,lie,tell an intentional untruth
puhua puppua,verb,lie,tell an intentional untruth
syöttää pajunköyttä,verb,lie,tell an intentional untruth
puhua palturia,verb,lie,tell an intentional untruth
narrata,verb,lie,tell an intentional untruth
laskea luikuria,verb,lie,tell an intentional untruth
maata,verb,lie,be in horizontal position
loikoa,verb,lie,be in horizontal position
lojua,verb,lie,be in horizontal position
olla,verb,lie,be situated
sijaita,verb,lie,be situated
elämä,noun,life,the state of being alive
henki,noun,life,the state of being alive
nirri,noun,life,the state of being alive
elo,noun,life,the state of being alive
eläminen,noun,life,the essence of the manifestation and the foundation of the being
elämä,noun,life,the essence of the manifestation and the foundation of the being
henki,noun,life,the subjective and inner manifestation of the individual
elämä,noun,life,"the world in general, existence"
olemassaolo,noun,life,"the world in general, existence"
oleminen,noun,life,"the world in general, existence"
elämä,noun,life,a worthwhile existence
eläminen,noun,life,a worthwhile existence
elinkautinen,noun,life,life sentence
elinkaari,noun,life,duration
kesto,noun,life,duration
elämä,noun,life,one of the player's chances to play
valoisa,adj,light,having light
vaalea,adj,light,pale in colour
maidolla,adj,light,coffee: served with extra milk or cream
maitokahvi),adj,light,coffee: served with extra milk or cream
kevyt,adj,light,of low weight
kevyt,adj,light,lightly-built
kevytrakenteinen,adj,light,lightly-built
kevyt,adj,light,having little force or momentum
kevyt,adj,light,easy to endure or perform
kevyt-,adj,light,"low in fat, calories, alcohol, salt, etc."
kevyt,adj,light,of little significance
kevytmielinen,adj,light,"unchaste, wanton"
kevyt,adj,light,not heavily armed
huoleton,adj,light,not encumbered; unembarrassed
kevytmielinen,adj,light,not encumbered; unembarrassed
pinnallinen,adj,light,easily influenced by trifling considerations
kevytmielinen,adj,light,lacking dignity or solemnity
sekaisin,adj,light,not quite sound or normal
kevyt,adj,light,not of the legal weight
kevyt,adj,light,easily interrupted
pitää,verb,like,to enjoy
tykätä,verb,like,to enjoy
nauttia,verb,like,to enjoy
pitää,verb,like,to find attractive
tykätä,verb,like,to find attractive
tykätä,verb,like,"to show support for, or approval of, something posted on the Internet by marking it with a vote"
naru,noun,line,"rope, cord, or string"
nuora,noun,line,"rope, cord, or string"
nyöri,noun,line,"rope, cord, or string"
liina,noun,line,"rope, cord, or string"
viiva,noun,line,"path through two or more points, threadlike mark"
suora,noun,line,geometry: infinite one-dimensional figure
jana,noun,line,geometry: continuous finite segment of such a figure
viiva,noun,line,graph theory: edge of a graph
koordinaattiviiva,noun,line,"geography: circle of latitude or of longitude, as represented on a map"
viiva,noun,line,music: one of the straight horizontal and parallel prolonged strokes on and between which the notes are placed
mittanauha,noun,line,"long tape, or a narrow ribbon of steel, etc., marked with subdivisions, as feet and inches, for measuring; a tapeline"
linja,noun,line,"direction, path"
suunta,noun,line,"direction, path"
linja,noun,line,telephone or network connection
rivit,noun,line,"letter, written form of communication"
kirje,noun,line,"letter, written form of communication"
linja,noun,line,"connected series of public conveyances, and hence, an established arrangement for forwarding merchandise, etc."
linja,noun,line,fortifications: trench or rampart
raja,noun,line,"exterior limit of a figure, plat, or territory; boundary; contour; outline"
viiva,noun,line,"threadlike crease marking the face or the hand; hence, characteristic mark — see also wrinkle"
uurre,noun,line,"threadlike crease marking the face or the hand; hence, characteristic mark — see also wrinkle"
piirre,noun,line,lineament; feature; figure
jono,noun,line,"straight sequence of people, queue"
jalkaväki,noun,line,military: regular infantry of an army
linja,noun,line,series or succession of ancestors or descendants of a given person
sukulinja,noun,line,series or succession of ancestors or descendants of a given person
rivi,noun,line,"single horizontal row of text on a screen, printed paper, etc."
rivi,noun,line,poetic: verse
säe,noun,line,poetic: verse
vuorosana,noun,line,"sentence of dialogue, especially in a script or screenplay"
rivi,noun,line,"sentence of dialogue, especially in a script or screenplay"
repliikki,noun,line,"sentence of dialogue, especially in a script or screenplay"
linjaus,noun,line,"course of conduct, thought, occupation, or policy"
linja,noun,line,"official, stated position of an individual or political faction"
mielipide,noun,line,"official, stated position of an individual or political faction"
näkökanta,noun,line,"official, stated position of an individual or political faction"
linja,noun,line,"products or services sold by a business, or the business itself"
tuotelinja,noun,line,"products or services sold by a business, or the business itself"
linja,noun,line,"measure of length, the main division of an inch or its local equivalent"
rihtaus,noun,line,engineering: proper relative position or adjustment of parts
viiva,noun,line,amount of powdery drug
linja,noun,line,population of cells derived from a single cell and containing the same genetic makeup
solulinja,noun,line,population of cells derived from a single cell and containing the same genetic makeup
liina,noun,line,"obsolete: flax, linen — see also flax, linen"
aivina,noun,line,longer fiber of linen
leijona,noun,lion,big cat Panthera leo
leijona,noun,lion,heraldic charge
leijonakoira,noun,lion,Chinese foo dog
kiinanpalatsikoira,noun,lion,Chinese foo dog
leijona,noun,lion,person with strength and courage
julkkis,noun,lion,famous person
kallistua,verb,list,to tilt to one side
listata,verb,list,to create or recite a list
luetella,verb,list,to create or recite a list
miellyttää,verb,list,to be pleasing to
haluta,verb,list,"to desire, like, wish"
kuunnella,verb,list,to listen
kuunnella,verb,listen,to pay attention to a sound
kuunnella,verb,listen,to expect or wait for a sound
kuunnella,verb,listen,to accept advice or obey instruction
uskoa,verb,listen,to accept advice or obey instruction
kuulla,verb,listen,to hear (something)
pieni,adj,little,small in size
pieni,adj,little,very young
pikku-,adj,little,(of a sibling) younger
elää,verb,live,be alive
olla elossa,verb,live,be alive
asua,verb,live,have permanent residence
elää,verb,live,have permanent residence
elää,verb,live,"survive, persevere, continue"
selvitä,verb,live,"survive, persevere, continue"
pärjätä,verb,live,cope
elää,verb,live,"spend (one's life), pass, maintain, continue in"
selvitä,verb,live,"outlast (danger), float (of a ship, boat)"
kestää,verb,live,"outlast (danger), float (of a ship, boat)"
paikallinen,adj,local,of a nearby location
lähi-,adj,local,of a nearby location
paikallinen,adj,local,computing: having limited scope
likimääräinen,adj,local,math: applying to a limited space
paikallinen,adj,local,medicine: of or pertaining to a restricted part of an organism
paikallis-,adj,local,medicine: of or pertaining to a restricted part of an organism
kauas,adv,long,over a great distance
kauan,adv,long,for a particular duration
kauan,adv,long,for a long duration
katsoa,verb,look,to try to see
näyttää,verb,look,"to appear, to seem"
vaikuttaa,verb,look,"to appear, to seem"
näyttää,verb,look,give an appearance of being
sijaita,verb,look,to face
odottaa,verb,look,to expect
huolehtia,verb,look,to make sure of
menettää,verb,lose,cause (something) to cease to be in one's possession or capability
hävitä,verb,lose,(transitive) fail to win
pudottaa (painoa),verb,lose,shed (weight)
menettää,verb,lose,have (somebody of one's kin) die
kadottaa,verb,lose,be unable to follow or trace (somebody or something) any longer
ottaa pois,verb,lose,"informal: shed, remove, discard, eliminate"
hävitä,verb,lose,fail to be the winner
rakastaa,verb,love,have a strong affection for
rakastaa,verb,love,"to need, thrive on"
nauttia,verb,love,"to need, thrive on"
pitää paljon,verb,love,be strongly inclined towards doing
pitää kovasti,verb,love,be strongly inclined towards doing
rakastaa,verb,love,be strongly inclined towards doing
rakastaa,verb,love,care about; will good for
himota,verb,love,to lust for
mennä sänkyyn jnk kanssa,verb,love,(euphemistic): to have sex with
rakastella jnk kanssa,verb,love,(euphemistic): to have sex with
lounas,noun,lunch,meal around midday
kone,noun,machine,mechanical or electrical device
koneisto,noun,machine,group that controls an organization
automobiili,noun,machine,"archaic: vehicle, automobile"
kone,noun,machine,a person who is very proficient
aikakauslehti,noun,magazine,periodical
ammusvarasto,noun,magazine,ammunition storehouse
makasiini,noun,magazine,ammunition storehouse
patruunalipas,noun,magazine,ammunition clip or chamber enabling multiple rounds to be held before firing
lipas,noun,magazine,ammunition clip or chamber enabling multiple rounds to be held before firing
makasiini,noun,magazine,ammunition clip or chamber enabling multiple rounds to be held before firing
pää-,adj,main,"chief, most important, or principal in extent, etc."
pääasiallinen,adj,main,"chief, most important, or principal in extent, etc."
valta-,adj,main,"chief, most important, or principal in extent, etc."
tehdä,verb,make,to construct
rakentaa,verb,make,to construct
tehdä,verb,make,to produce
tuottaa,verb,make,to produce
tehdä,verb,make,to create
luoda,verb,make,to create
muotoilla,verb,make,to form
olla,verb,make,to constitute
tulkita,verb,make,to interpret
ajatella,verb,make,to interpret
tehdä,verb,make,to bring into success
tehdä,verb,make,to cause to be
saada,verb,make,to cause to do
pakottaa,verb,make,to force to do
teettää,verb,make,to force to do
tehdä,verb,make,to indicate or suggest to be
pedata,verb,make,to cover with bedclothes
tunnistaa,verb,make,to recognise
ansaita,verb,make,"to earn, to gain (money)"
tienata,verb,make,"to earn, to gain (money)"
ostoskeskus,noun,mall,enclosed shopping centre
mies,noun,man,adult male human
ihminen,noun,man,a human being
pelinappula,noun,man,piece in board games
nappula,noun,man,piece in board games
äijä,noun,man,piece in board games
ukko,noun,man,piece in board games
kartta,noun,map,visual representation of an area
kaavio,noun,map,diagram of components of an item
kartta,noun,map,diagram of components of an item
kuvaus,noun,map,function
karttaperhonen,noun,map,butterfly
markkinat,noun,market,gathering for trading
tori,noun,market,spacious site for trading
kauppatori,noun,market,spacious site for trading
markkina,noun,market,group of potential customers
markkina-alue,noun,market,geographical area where a commercial demand exists
markkina,noun,market,geographical area where a commercial demand exists
pörssi,noun,market,formally organized system of trading in specified goods or effects
markkinat,noun,market,formally organized system of trading in specified goods or effects
markkinapaikka,noun,market,formally organized system of trading in specified goods or effects
markkinat,noun,market,total sum of trading
markkina-,noun,market,used attributively
naimisissa,adj,married,in a state of marriage; having a wife or a husband
nainut,adj,married,in a state of marriage; having a wife or a husband
vihitty,adj,married,in a state of marriage; having a wife or a husband
sopia yhteen,verb,match,intransitive: to agree; to be equal
täsmätä,verb,match,intransitive: to agree; to be equal
yhdistää,verb,match,make a successful pairing
vastata,verb,match,equal or exceed in achievement
olla yhtä hyvä,verb,match,equal or exceed in achievement
ehkä,adv,maybe,indicating a lack of certainty
jospa,adv,maybe,indicating a lack of certainty
voi olla,adv,maybe,as a pro-sentence
ateria,noun,meal,food that is prepared and eaten
jauho,noun,meal,coarse-ground edible part of various grains
aikoa,verb,mean,to intend; plan on doing
tarkoittaa,verb,mean,to have intentions of some kind
tarkoittaa,verb,mean,to intend (something) for a given purpose or fate
tarkoittaa,verb,mean,"to convey, indicate"
merkitä,verb,mean,"to convey, indicate"
tietää,verb,mean,"to convey, indicate"
merkitä,verb,mean,to signify
tarkoittaa,verb,mean,to signify
tarkoittaa,verb,mean,"to intend to express, to imply, to hint at, to allude"
tarkoittaa,verb,mean,to have conviction in what one says
vihjata,verb,mean,to have conviction in what one says
meinata,verb,mean,to have conviction in what one says
johtaa,verb,mean,to result in; bring about
tarkoittaa,verb,mean,to result in; bring about
merkitä,verb,mean,to be important
päivitellä,verb,mean,"to complain, lament"
merkitys,noun,meaning,symbolic value of something
tarkoitus,noun,meaning,"significance of a thing, as ""the meaning of life"""
merkitys,noun,meaning,definition or connotation of a word
liha,noun,meat,animal flesh used as food
liha,noun,meat,type of meat
liha,noun,meat,any sort of flesh
tavara,noun,meat,"substance, solid part"
ydin,noun,meat,"substance, solid part"
läskipää,noun,meat,meathead
kalu,noun,meat,slang: penis
tavata,verb,meet,to come face to face with by accident; to encounter
kohdata,verb,meet,to come face to face with by accident; to encounter
tavata,verb,meet,to come face to face with someone by arrangement
tutustua,verb,meet,to get acquainted with
tavata,verb,meet,to gather for a formal or social discussion; to hold a meeting
kokoontua,verb,meet,to gather for a formal or social discussion; to hold a meeting
kohdata,verb,meet,to come together in conflict
kohdata,verb,meet,sport: to play a match
kohdata,verb,meet,to converge and finally touch or intersect
kohdata,verb,meet,to touch or hit something while moving
kohdata,verb,meet,to adjoin; be physically touching
kohtaaminen,noun,meeting,action noun of the verb to meet
tapaaminen,noun,meeting,action noun of the verb to meet
kokous,noun,meeting,gathering for a purpose
palaveri,noun,meeting,gathering for a purpose
tapaaminen,noun,meeting,gathering for a purpose
kokous,noun,meeting,people at such a gathering
tapaaminen,noun,meeting,encounter between people
sauma,noun,meeting,place or instance of junction or intersection
yhtymäkohta,noun,meeting,place or instance of junction or intersection
risteyskohta,noun,meeting,place or instance of junction or intersection
jäsen,noun,member,one who officially belongs to a group
elementti,noun,member,part of a whole
elin,noun,member,"organ, limb"
jäsen,noun,member,"organ, limb"
raaja,noun,member,"organ, limb"
elin,noun,member,penis
jäsen,noun,member,law: judge or adjudicator in a consumer court
puoli,noun,member,math: either of the two parts of an algebraic equation
menukortti,noun,menu,details of the food to be served at a banquet
menu,noun,menu,details of the food to be served at a banquet
ruokalista,noun,menu,details of the food to be served at a banquet
ruokalista,noun,menu,list of dishes offered in a restaurant
valikko,noun,menu,computing: list from which the user may select an operation to be performed
lista,noun,menu,list or agenda
asialista,noun,menu,list or agenda
esityslista,noun,menu,list or agenda
viesti,noun,message,"communication, concept or information conveyed"
sanoma,noun,message,underlying theme
mittari,noun,meter,measuring instrument
mitta,noun,meter,measuring instrument
mittatikku,noun,meter,measuring instrument
mittari,noun,meter,short form of parking meter
tahtilaji,noun,meter,increment of music
runomitta,noun,meter,rhythm of poetry
keskiyö,noun,midnight,middle of the night
keskiyö,noun,midnight,12 o'clock at night exactly — see also twelve o'clock
puoliyö,noun,midnight,12 o'clock at night exactly — see also twelve o'clock
maili,noun,mile,measure of length
maili,noun,mile,track race
kilometri,noun,mile,informal: large distance
kilsa (km/h),noun,mile,informal: one mile per hour
maito,noun,milk,liquid
maito,noun,milk,serving
maito,noun,milk,liquid from a vegetable source — see also plant milk
minuutti,noun,minute,unit of time
mina,noun,minute,unit of time
hetki,noun,minute,short but unspecified period of time
hetkinen,noun,minute,short but unspecified period of time
minuutti,noun,minute,unit of angular measure — see also minute of angle
kaariminuutti,noun,minute,unit of angular measure — see also minute of angle
pöytäkirja,noun,minute,record of meeting
minuutti,noun,minute,minute of use of telephone network
ampua ohi,verb,miss,to fail to hit
mennä ohi,verb,miss,to fail to hit
vetää ohi,verb,miss,to fail to hit
missata,verb,miss,to fail to hit
lyödä ohi,verb,miss,to fail to hit
ei osua,verb,miss,to fail to hit
menettää,verb,miss,to fail to achieve or attain
ohittaa,verb,miss,to fail to achieve or attain
mokata,verb,miss,to fail to achieve or attain
välttää,verb,miss,to avoid; to escape
kaivata,verb,miss,to feel the absence of someone or something; to feel the want or need of
ikävöidä,verb,miss,to feel the absence of someone or something; to feel the want or need of
ei ymmärtää,verb,miss,to fail to understand
ei tajuta,verb,miss,to fail to understand
missata,verb,miss,to fail to understand
olla poissa,verb,miss,to fail to attend
ei päästä,verb,miss,to fail to attend
missata,verb,miss,to fail to attend
myöhästyä,verb,miss,to be late for something
ei ehtiä,verb,miss,to be late for something
missata,verb,miss,to be late for something
puuttua,verb,miss,to lack something
virhe,noun,mistake,an error
erehdys,noun,mistake,an error
moka,noun,mistake,an error
kämmi,noun,mistake,an error
fiba,noun,mistake,an error
erhe,noun,mistake,an error
hairahdus,noun,mistake,an error
haksahdus,noun,mistake,an error
lapsus,noun,mistake,an error
lipsahdus,noun,mistake,an error
munaus,noun,mistake,an error
kömmähdys,noun,mistake,an error
möhläys,noun,mistake,an error
töppäys,noun,mistake,an error
malli,noun,model,person
mannekiini,noun,model,person
valokuvamalli,noun,model,person
malli,noun,model,miniature
pienoismalli,noun,model,miniature
malli,noun,model,simplified representation
malli,noun,model,style
malli,noun,model,structural design
esikuva,noun,model,praiseworthy example
moderni,adj,modern,pertaining to the current time and style
nykyaikainen,adj,modern,pertaining to the current time and style
uudenaikainen,adj,modern,pertaining to the current time and style
moderni,adj,modern,pertaining to history from c. 1800 onwards
hetki,noun,moment,very brief period of time
hetkinen,noun,moment,very brief period of time
tuokio,noun,moment,very brief period of time
hetki,noun,moment,moment in time
silmänräpäys,noun,moment,moment in time
momentti,noun,moment,moment of force
raha,noun,money,means of exchange and measure of value
massi,noun,money,means of exchange and measure of value
tuohi,noun,money,means of exchange and measure of value
hillo,noun,money,means of exchange and measure of value
pätäkkä,noun,money,means of exchange and measure of value
fyffe,noun,money,means of exchange and measure of value
fyrkka,noun,money,means of exchange and measure of value
fygy,noun,money,means of exchange and measure of value
hynä,noun,money,means of exchange and measure of value
paalu,noun,money,means of exchange and measure of value
