word,part_of_speech,english_word,sense
hoàn thành,verb,end,"transitive: finish, terminate (something)"
kết thúc,verb,end,"transitive: finish, terminate (something)"
kết liễu,verb,end,"transitive: finish, terminate (something)"
thưởng thức,verb,enjoy,to receive pleasure or satisfaction from something
hưởng thụ,verb,enjoy,to have the use or benefit of something
đủ,adv,enough,sufficiently
euro,noun,euro,currency unit of the European Monetary Union
Âu kim,noun,euro,currency unit of the European Monetary Union
ngay cả,adv,even,implying extreme example
thậm chí,adv,even,implying extreme example
lại còn,adv,even,emphasising comparative
lại,adv,even,emphasising comparative
còn,adv,even,emphasising comparative
chiều tối,noun,evening,time of day between dusk and night
sự kiện,noun,event,occurrence
sự việc,noun,event,occurrence
bao giờ,adv,ever,always
bao giờ,adv,ever,at any time
ví dụ,noun,example,something representative of a group
bị kích thích,adj,excited,having great enthusiasm and energy
bị kích thích,adj,excited,being in a state of higher energy
gây hứng thú,adj,exciting,causing excitement
lý thú,adj,exciting,causing excitement
luyện tập,noun,exercise,any activity designed to develop or hone a skill or ability
vận động,noun,exercise,physical activity intended to improve strength and fitness
thể dục,noun,exercise,physical activity intended to improve strength and fitness
luyện tập,verb,exercise,exert for the sake of training
tập),verb,exercise,exert for the sake of training
đắt,adj,expensive,having a high price or cost
đắt tiền,adj,expensive,having a high price or cost
mắc,adj,expensive,having a high price or cost
giải thích,verb,explain,to make intelligible
thêm,adj,extra,"beyond what is due, usual"
mắt,noun,eye,organ
mặt,noun,face,anatomy: front part of head
mặt,noun,face,public image
thể diện,noun,face,public image
sự thật,noun,fact,an honest observation
sự việc,noun,fact,something actual
sự thật,noun,fact,something actual
ngã,verb,fall,move to a lower position under the effect of gravity
té,verb,fall,move to a lower position under the effect of gravity
rớt,verb,fall,move to a lower position under the effect of gravity
rơi,verb,fall,move to a lower position under the effect of gravity
xuống,verb,fall,come down or descend
sai,adj,false,"untrue, not factual, wrong"
sai,adj,false,state in Boolean logic that indicates a negative result
gia đình,noun,family,"immediate family [as a group], e.g. parents and their children"
gia tộc,noun,family,"group of people related by blood, marriage, law, or custom"
họ,noun,family,"rank in a taxonomic classification, above both genus and species"
nổi tiếng,adj,famous,well known
nổi danh,adj,famous,well known
trang trại,noun,farm,place where agricultural activities take place
nông trường,noun,farm,place where agricultural activities take place
nông dân,noun,farmer,person who works the land and/or who keeps livestock
mau,adj,fast,moving or capable of moving with great speed
nhanh,adj,fast,moving or capable of moving with great speed
lẹ,adj,fast,moving or capable of moving with great speed
chóng,adj,fast,moving or capable of moving with great speed
nhanh,adv,fast,with great speed
mau,adv,fast,with great speed
mập,adj,fat,carrying a larger than normal amount of fat on one's body
béo,adj,fat,carrying a larger than normal amount of fat on one's body
béo phì,adj,fat,carrying a larger than normal amount of fat on one's body
dày,adj,fat,thick
cha,noun,father,male parent
ba,noun,father,male parent
bố,noun,father,male parent
tía,noun,father,male parent
thầy,noun,father,male parent
cậu,noun,father,male parent
bọ,noun,father,male parent
ông,noun,father,term of address for an elderly man
bác,noun,father,term of address for an elderly man
chú,noun,father,term of address for an elderly man
cha,noun,father,term of address for a priest
cảm thấy,verb,feel,transitive: to experience an emotion or other mental state about
mò,verb,feel,intransitive: to search by touching
cảm giác,noun,feeling,sensation
cảm xúc,noun,feeling,emotion; impression
ngày hội,noun,festival,event or community gathering
đại hội liên hoan,noun,festival,event or community gathering
hội diễn,noun,festival,event or community gathering
lễ hội,noun,festival,event or community gathering
cuối,adj,final,last; ultimate
cuối cùng,adj,final,last; ultimate
tìm,verb,find,"encounter, locate, discover"
kết thúc,verb,finish,to complete
hoàn thành,verb,finish,to complete
làm xong,verb,finish,to complete
hết,verb,finish,to come to an end
lửa,noun,fire,oxidation reaction
lửa,noun,fire,instance of this chemical reaction
vụ cháy,noun,fire,damaging occurrence of fire
hoả hoạn,noun,fire,damaging occurrence of fire
hoả,noun,fire,alchemy: one of the basic elements
hoả lực,noun,fire,in-flight bullets
trước tiên,adv,first,before anything else
trước hết,adv,first,before anything else
trước nhất,adv,first,before anything else
cá,noun,fish,vertebrate animal
chuyến bay,noun,flight,act of flying
bay,noun,flight,journey made by an aircraft
chuyến bay,noun,flight,journey made by an aircraft
sàn,noun,floor,bottom part of a room
nền,noun,floor,bottom part of a room
hoa,noun,flower,reproductive structure in angiosperms
bông,noun,flower,reproductive structure in angiosperms
bay,verb,fly,to travel through air
theo,verb,follow,to go or come after in physical space
đi theo,verb,follow,to go or come after in physical space
theo sau,verb,follow,to go or come after in a sequence
làm theo,verb,follow,to carry out in accordance to
theo dõi,verb,follow,to keep track of
theo dõi,verb,follow,to subscribe to see content from an account on a social media platform
kéo theo,verb,follow,to be a logical consequence of
thức ăn,noun,food,any substance consumed by living organisms to sustain life
đồ ăn,noun,food,any substance consumed by living organisms to sustain life
thực phẩm,noun,food,any substance consumed by living organisms to sustain life
bàn chân,noun,foot,part of human body
chân,noun,foot,part of animal’s body
foot,noun,foot,unit of measure
bộ,noun,foot,unit of measure
bóng đá,noun,football,association football
quên,verb,forget,to lose remembrance of
quên,verb,forget,to unintentionally not do
quên,verb,forget,to leave behind
quên,verb,forget,to cease remembering
hình,noun,form,shape or visible structure
hình thể,noun,form,shape or visible structure
hình dạng,noun,form,shape or visible structure
hình dáng,noun,form,shape or visible structure
hình thức,noun,form,shape or visible structure
mẫu đơn,noun,form,document to be filled in
đơn,noun,form,document to be filled in
biểu mẫu,noun,form,document to be filled in
hình thái,noun,form,grouping of words
dạng,noun,form,grouping of words
làm thành,verb,form,to give shape
tạo thành,verb,form,to give shape
nặn thành,verb,form,to give shape
xếp thành,verb,form,to give shape
tổ chức,verb,form,to give shape
thiết lập,verb,form,to give shape
thành lập,verb,form,to give shape
sáng lập,verb,form,to give shape
tạo,verb,form,to give shape
hình thành,verb,form,(intransitive) to take shape
thành hình,verb,form,(intransitive) to take shape
cấu tạo,verb,form,(linguistics) to create a word
tự do,adj,free,not imprisoned
tự do,adj,free,unconstrained
rỗi,adj,free,without obligations
người bạn,noun,friend,person whose company one enjoys
bạn,noun,friend,person whose company one enjoys
thân thiện,adj,friendly,"approachable, warm"
mặt trận,noun,front,military: area or line of conflict
quả,noun,fruit,part of plant
trái,noun,fruit,part of plant
trái cây,noun,fruit,part of plant
trái cây,noun,fruit,food
đầy,adj,full,containing the maximum possible amount
đầy đủ,adj,full,complete
toàn phần,adj,full,complete
cả,adj,full,"total, entire"
tất cả,adj,full,"total, entire"
no,adj,full,"satisfied, in relation to eating"
no nê,adj,full,"satisfied, in relation to eating"
no bụng,adj,full,"satisfied, in relation to eating"
buồn cười,adj,funny,amusing; comical
ngồ ngộ,adj,funny,amusing; comical
khôi hài,adj,funny,amusing; comical
là lạ,adj,funny,strange; unusual
tương lai,noun,future,the time ahead
trò chơi,noun,game,"playful activity that may be unstructured, amusement, pastime"
thi đấu,noun,game,particular instance of playing a game; match
vườn,noun,garden,piece of land outside with flowers and plants
vườn rau,noun,garden,grounds at the front or back of a house
địa lý học,noun,geography,study of physical structure and inhabitants of the Earth
được,verb,get,to obtain
lấy,verb,get,to obtain
nhận được,verb,get,to receive
nhận,verb,get,to receive
cô gái,noun,girl,young female person
con gái,noun,girl,young female person
gái,noun,girl,young female person
bạn gái,noun,girlfriend,a female partner in a romantic relationship
người yêu,noun,girlfriend,a female partner in a romantic relationship
cho,verb,give,transfer the possession of something to someone else
thuỷ tinh,noun,glass,substance
ly,noun,glass,drinking vessel
cốc,noun,glass,drinking vessel
đi,verb,go,to move through space (especially from one place to another)
chạy,verb,go,"of a machine, to work"
vận hành,verb,go,"of a machine, to work"
biến mất,verb,go,to disappear
bị phá hủy,verb,go,to be destroyed
tốt,adj,good,acting in the interest of good; ethical good intentions
hay,adj,good,acting in the interest of good; ethical good intentions
tuyệt,adj,good,acting in the interest of good; ethical good intentions
tốt,adj,good,useful for a particular purpose
ngon,adj,good,"of food, having a particularly pleasant taste"
giỏi,adj,good,"of people, competent or talented"
khá,adj,good,"of people, competent or talented"
khá,adj,good,effective
câu tạm biệt; lời tạm biệt; việc tạm biệt,noun,goodbye,an utterance of goodbye
ông,noun,grandfather,grandfather (from either side)
ôông,noun,grandfather,grandfather (from either side)
bà,noun,grandmother,mother of someone's parent
bà ngoại,noun,grandmother,mother of someone's parent
bà nội,noun,grandmother,mother of someone's parent
(màu) xám,adj,gray,"of a color somewhere between white and black, as the ash of an ember"
hoa râm,adj,gray,"of a color somewhere between white and black, as the ash of an ember"
buồn,adj,gray,"dreary, gloomy"
buồn bã,adj,gray,"dreary, gloomy"
rầu,adj,gray,"dreary, gloomy"
rầu rĩ,adj,gray,"dreary, gloomy"
âm u,adj,gray,"dreary, gloomy"
u ám,adj,gray,"dreary, gloomy"
âm u,adj,gray,"dreary, gloomy"
ảm đậm,adj,gray,"dreary, gloomy"
màu xám,noun,gray,colour
vĩ đại,adj,great,"very big, large scale"
tuyệt quá,adj,great,"very big, large scale"
tuyệt,adj,great,very good
Cả,adj,great,important title
xanh,adj,green,having green as its colour
xanh lá cây,adj,green,having green as its colour
xanh lục,adj,green,having green as its colour
lục,adj,green,having green as its colour
ngây thơ,adj,green,inexperienced
(màu) xanh,noun,green,colour
(màu) xanh lá cây,noun,green,colour
(màu) xanh lục,noun,green,colour
lục,noun,green,colour
đảng viên đảng Xanh,noun,green,member of a green party
nhóm,noun,group,number of things or persons being in some relation to each other
lớn,verb,grow,(intransitive) to become bigger
lớn lên,verb,grow,(intransitive) to become bigger
mọc,verb,grow,(intransitive) to appear or sprout
nuôi lớn,verb,grow,(transitive) to cause something to become bigger
nuôi,verb,grow,(transitive) to cause something to become bigger
sự đoán,noun,guess,prediction about the outcome of something
đoán,verb,guess,to reach an unconfirmed conclusion
phỏng đoán,verb,guess,to reach an unconfirmed conclusion
đoán ra,verb,guess,to solve by a correct conjecture
nghĩ ra,verb,guess,to solve by a correct conjecture
chắc rằng,verb,guess,"to suppose, to imagine"
nghĩ,verb,guess,"to suppose, to imagine"
đàn ghi-ta,noun,guitar,musical instrument
ghi-ta,noun,guitar,musical instrument
lục huyền cầm,noun,guitar,musical instrument
tây ban cầm,noun,guitar,musical instrument
phòng thể dục,noun,gym,sporting facility specialized for lifting weights and exercise
phòng tập thể dục,noun,gym,sporting facility specialized for lifting weights and exercise
phòng thi đấu,noun,gym,sporting facility specialized for lifting weights and exercise
tóc,noun,hair,mass of such filaments on the human head
lông,noun,hair,mass of such filaments growing from the skin of humans and animals
nửa,noun,half,one of two equal parts into which anything may be divided
tay,noun,hand,part of the fore limb
kim,noun,hand,"index or pointer on a dial, such as on an analogue/analog clock"
phía,noun,hand,"side; part; direction, either right or left"
bên,noun,hand,"side; part; direction, either right or left"
hướng,noun,hand,"side; part; direction, either right or left"
mặt,noun,hand,"side; part; direction, either right or left"
công nhân,noun,hand,"servant, laborer, workman, trained for special duty; a performer"
nhân công,noun,hand,"servant, laborer, workman, trained for special duty; a performer"
thủy thủ,noun,hand,"servant, laborer, workman, trained for special duty; a performer"
chữ viết,noun,hand,handwriting; style of penmanship
tay,noun,hand,personal possession; ownership
quyền,noun,hand,personal possession; ownership
quyền hành,noun,hand,personal possession; ownership
ván (a),noun,hand,"that which is, or may be, held in a hand at once"
buộc (b),noun,hand,"that which is, or may be, held in a hand at once"
ván,noun,hand,set of cards held by a player in a card game
nải,noun,hand,bunch of bananas
tay,noun,hand,"actual performance; deed; act; workmanship; agency; hence, manner of performance."
xảy ra,verb,happen,to occur
xảy đến,verb,happen,to occur
mừng,adj,happy,"contented, joyous"
vui,adj,happy,"contented, joyous"
hạnh phúc,adj,happy,"contented, joyous"
sướng,adj,happy,"fortunate, lucky"
sung sướng,adj,happy,"fortunate, lucky"
may,adj,happy,"fortunate, lucky"
may mắn,adj,happy,"fortunate, lucky"
hạnh phúc,adj,happy,"fortunate, lucky"
vui lòng,adj,happy,content (to do something); having no objection (to something)
tài tình,adj,happy,"appropriate, apt, felicitous"
cứng,adj,hard,resistant to pressure
rắn,adj,hard,resistant to pressure
khó,adj,hard,requiring a lot of effort to do or understand
khó khăn,adj,hard,demanding a lot of effort to endure
khốn khó,adj,hard,demanding a lot of effort to endure
khó tính,adj,hard,severe
khó,adj,hard,severe
khó khăn,adj,hard,severe
mạnh,adj,hard,of drink: strong
mũ,noun,hat,a head covering
nón,noun,hat,a head covering
ghét,verb,hate,to dislike intensely
có,verb,have,to possess
đầu,noun,head,part of the body
con,noun,head,measure word for livestock and game
sức khỏe,noun,health,"state of being free of physical or psychological disease, illness, or malfunction"
khỏe mạnh,adj,healthy,enjoying good health
tốt cho sức khỏe,adj,healthy,conducive to health
nghe,verb,hear,to perceive with the ear
giúp,noun,help,action given to provide assistance
giúp đỡ,noun,help,action given to provide assistance
trợ giúp,noun,help,action given to provide assistance
hỗ trợ,noun,help,action given to provide assistance
giúp,verb,help,transitive: provide assistance to (someone or something)
giúp đỡ,verb,help,transitive: provide assistance to (someone or something)
tại đây,adv,here,"in, on, or at this place"
đây,adv,here,to this place
bên này,adv,here,to this place
cao cấp,adj,high,elevated; tall
cao,adj,high,elevated; tall
phê,adj,high,slang: under the influence of drugs
lịch sử,noun,history,aggregate of past events
lịch sử,noun,history,branch of knowledge that studies the past
lịch sử,noun,history,record or narrative description of past events
lịch sử,noun,history,medicine: list of past and continuing medical conditions
lịch sử,noun,history,computing: record of previous user events
sở thích riêng,noun,hobby,activity done for enjoyment in spare time
sở thích,noun,hobby,activity done for enjoyment in spare time
nhà,noun,home,house or structure in which someone lives
nơi sinh,noun,home,house or structure in which someone lives
chỗ ở,noun,home,house or structure in which someone lives
gia đình,noun,home,house or structure in which someone lives
nhà ở,noun,home,house or structure in which someone lives
nhà cửa,noun,home,house or structure in which someone lives
quê,noun,home,someone’s native land
quê hương,noun,home,someone’s native land
tổ quốc,noun,home,someone’s native land
nhà,noun,home,childhood or parental home
quê hương,noun,home,childhood or parental home
nơi chôn,noun,home,childhood or parental home
nhà,noun,home,place of the affections
viện,noun,home,place of refuge or rest
trại mồ côi,noun,home,place of refuge or rest
đích,noun,home,goal (sports)
bài tập,noun,homework,work that is done at home
bài tập về nhà,noun,homework,work that is done at home
hy vọng,verb,hope,"to want something to happen, with expectation that it might"
mong,verb,hope,"to want something to happen, with expectation that it might"
ngựa,noun,horse,members of the species Equus ferus
bệnh viện,noun,hospital,large medical facility
nhà thương,noun,hospital,large medical facility
y viện,noun,hospital,large medical facility
nóng,adj,hot,having a high temperature
(thời tiết) nóng,adj,hot,of the weather
nóng,adj,hot,of the weather
nóng,adj,hot,of the weather
nóng,adj,hot,of the weather
cay,adj,hot,spicy
khách sạn,noun,hotel,establishment providing accommodation
lữ quán,noun,hotel,establishment providing accommodation
ô ten,noun,hotel,establishment providing accommodation
giờ,noun,hour,time period of sixty minutes
tiếng,noun,hour,time period of sixty minutes
nhà,noun,house,human abode
nhà ở,noun,house,human abode
nghị viện,noun,house,debating chamber for government politicians
thế nào,adv,how,to what degree
làm sao,adv,how,to what degree
sao,adv,how,to what degree
như thế nào,adv,how,in what manner
làm sao,adv,how,in what manner
sao,adv,how,in what manner
sao,adv,how,"used as a modifier to indicate surprise, delight, or other strong feelings"
làm sao,adv,how,"used as a modifier to indicate surprise, delight, or other strong feelings"
tuy nhiên,adv,however,nevertheless
đói,adj,hungry,affected by hunger; desirous of food
chồng,noun,husband,male partner in marriage
băng,noun,ice,water in frozen form
đá,noun,ice,water in frozen form
kem,noun,ice cream,dessert
ý định,noun,idea,an image of an object that is formed in the mind or recalled by the memory
tư tưởng,noun,idea,an image of an object that is formed in the mind or recalled by the memory
ý niệm,noun,idea,an image of an object that is formed in the mind or recalled by the memory
tưởng tượng,verb,imagine,(transitive) to form a mental image of something
quan trọng,adj,important,having relevant and crucial value
trọng yếu,adj,important,having relevant and crucial value
cải thiện,verb,improve,to make something better
cải tiến,verb,improve,to make something better
cải thiện,verb,improve,to become better
bao gồm,verb,include,"to contain, as part of a whole"
thông tin,noun,information,communicable knowledge
lãi,noun,interest,finance: price of credit
làm... chú ý,verb,interest,to attract attention or concern
thú vị,adj,interesting,arousing or holding the attention
hay,adj,interesting,arousing or holding the attention
cuộc phỏng vấn,noun,interview,conversation with journalist etc.
bài phỏng vấn,noun,interview,conversation with journalist etc.
sự gặp gỡ,noun,interview,a formal meeting for the assessment of a candidate or applicant
sự gặp mặt,noun,interview,a formal meeting for the assessment of a candidate or applicant
phỏng vấn,verb,interview,to have an interview
giới thiệu,verb,introduce,to cause someone to be acquainted
đảo,noun,island,area of land completely surrounded by water
áo vét tông,noun,jacket,piece of clothing worn on the upper body outside a shirt or blouse
áo tây,noun,jacket,piece of a person's suit
áo vét,noun,jacket,piece of a person's suit
jeans,noun,jeans,denim trousers
quần jeans,noun,jeans,denim trousers
quần bò,noun,jeans,denim trousers
công việc,noun,job,task
nghề,noun,job,economic role for which a person is paid
nước ép,noun,juice,liquid from a plant
nước ép,noun,juice,beverage made of juice
nước,noun,juice,beverage made of juice
chỉ,adv,just,"only, simply, merely"
chỉ việc,adv,just,used to reduce the force of an imperative
chỉ cần,adv,just,used to reduce the force of an imperative
một chút,adv,just,used to convey a less serious or formal tone
một tí,adv,just,used to convey a less serious or formal tone
thử xem,adv,just,used to convey a less serious or formal tone
hoàn toàn,adv,just,"absolutely, positively"
thật là,adv,just,"absolutely, positively"
thật đúng là,adv,just,"absolutely, positively"
vừa,adv,just,"recently, moments ago"
vừa mới,adv,just,"recently, moments ago"
chỉ vừa,adv,just,"by a narrow margin, barely"
vừa đúng,adv,just,"by a narrow margin, barely"
vừa đủ,adv,just,"by a narrow margin, barely"
vừa kịp,adv,just,"by a narrow margin, barely"
đúng,adv,just,"exactly, precisely, perfectly"
chính,adv,just,"exactly, precisely, perfectly"
giữ,verb,keep,to maintain possession of
tiếp tục,verb,keep,to continue
cứ,verb,keep,to continue
chìa khoá,noun,key,device designed to open and close a lock
khoá,noun,key,device designed to open and close a lock
mấu chốt,noun,key,crucial step
chìa khóa,noun,key,crucial step
chìa khoá,noun,key,crucial step
bí quyết,noun,key,crucial step
giải pháp,noun,key,crucial step
chú giải,noun,key,small guide explaining symbols or terminology
chú dẫn,noun,key,small guide explaining symbols or terminology
phím,noun,key,button on a typewriter or computer keyboard
phím,noun,key,part of a piano or musical keyboard
điệu,noun,key,scale of musical notes
âm điệu,noun,key,scale of musical notes
chìa khóa,noun,key,cryptography: piece of information used to encode or decode
chìa khoá,noun,key,cryptography: piece of information used to encode or decode
chìa khóa,noun,key,computing: field of a database constrained to be unique
chìa khoá,noun,key,computing: field of a database constrained to be unique
từ khóa,noun,key,computing: field in a record used as a search argument
từ khoá,noun,key,computing: field in a record used as a search argument
loại,noun,kind,"type, race, category"
nhà bếp,noun,kitchen,room
bếp,noun,kitchen,room
biết,verb,know,be justifiably certain or sure about (something true)
làm quen,verb,know,be acquainted or familiar with
đất,noun,land,part of Earth that is not covered by oceans or other bodies of water
quốc gia,noun,land,country or region
tổ quốc,noun,land,someone's homeplace
tiếng,noun,language,body of words used as a form of communication
ngôn ngữ,noun,language,body of words used as a form of communication
tiếng nói,noun,language,body of words used as a form of communication
ngôn ngữ,noun,language,nonverbal communication
ngôn ngữ,noun,language,vocabulary of a particular field
biệt ngữ,noun,language,vocabulary of a particular field
từ vựng,noun,language,vocabulary of a particular field
thuật ngữ,noun,language,vocabulary of a particular field
ngôn ngữ,noun,language,computer language — see also computer language
ngôn ngữ máy tính,noun,language,computer language — see also computer language
rộng,adj,large,of greater size — see also big
muộn,adj,late,near the end of a period of time
trễ,adj,late,near the end of a period of time
trể,adj,late,not arriving until after an expected time
sau,adv,later,afterward in time
tiếng cười,noun,laugh,expression of mirth peculiar to the human species
cười,verb,laugh,show mirth by peculiar movement of the muscles of the face and emission of sounds
học,verb,learn,to acquire knowledge or ability
học tập,verb,learn,to acquire knowledge or ability
rời,verb,leave,"to cause to remain as available, not take away, refrain from depleting"
bỏ,verb,leave,"to depart from, end one's connection or affiliation with"
rời khỏi,verb,leave,to depart (intransitive)
trái,adj,left,west side of the body when one is facing north
ở bên trái,adv,left,on the left side
chân,noun,leg,lower limb from groin to ankle
giò,noun,leg,lower limb from groin to ankle
cẳng,noun,leg,lower limb from groin to ankle
bài,noun,lesson,section of learning or teaching
bài học,noun,lesson,section of learning or teaching
bài học,noun,lesson,something learned
bài học,noun,lesson,something that serves as a warning or encouragement
trở,verb,let,allow
để,verb,let,allow
chữ cái,noun,letter,a symbol in an alphabet
kí tự,noun,letter,a symbol in an alphabet
thư,noun,letter,written message
thư viện,noun,library,"institution which holds books, etc."
thư viện,noun,library,collection of subprograms
nói dối,verb,lie,tell an intentional untruth
nói láo,verb,lie,tell an intentional untruth
nằm,verb,lie,be in horizontal position
sự sống,noun,life,the state of being alive
cuộc sống,noun,life,the state of being alive
sinh mệnh,noun,life,the state of being alive
sinh mạng,noun,life,the state of being alive
sáng,adj,light,having light
sáng sủa,adj,light,having light
nhạt,adj,light,pale in colour
nhẹ,adj,light,coffee: served with extra milk or cream
nhiều sữa,adj,light,coffee: served with extra milk or cream
nhiều kem,adj,light,coffee: served with extra milk or cream
nhẹ,adj,light,of low weight
nhẹ nhàng,adj,light,of low weight
nhẹ,adj,light,lightly-built
nhanh nhẹn,adj,light,lightly-built
nhẹ,adj,light,"low in fat, calories, alcohol, salt, etc."
tầm thường,adj,light,of little significance
ánh sáng,noun,light,electromagnetic waves
ánh,noun,light,electromagnetic waves
đèn,noun,light,source of illumination
cách,noun,light,point of view
trạng thái,noun,light,point of view
lửa,noun,light,flame or something used to create fire
thích,verb,like,to enjoy
thích,verb,like,to find attractive
đường,noun,line,"path through two or more points, threadlike mark"
hàng,noun,line,"straight sequence of people, queue"
dòng,noun,line,"single horizontal row of text on a screen, printed paper, etc."
hàng,noun,line,"single horizontal row of text on a screen, printed paper, etc."
sư tử,noun,lion,big cat Panthera leo
danh sách,noun,list,enumeration or compilation of items
liệt kê,verb,list,to create or recite a list
nghe,verb,listen,to pay attention to a sound
lắng nghe,verb,listen,to pay attention to a sound
chờ đợi,verb,listen,to expect or wait for a sound
chờ,verb,listen,to expect or wait for a sound
đợi cho,verb,listen,to expect or wait for a sound
nghe theo,verb,listen,to accept advice or obey instruction
tuân theo,verb,listen,to accept advice or obey instruction
vâng lời,verb,listen,to accept advice or obey instruction
nghe,verb,listen,to hear (something)
để ý đến,verb,listen,to hear (something)
nhỏ,adj,little,small in size
sống,verb,live,be alive
ở,verb,live,have permanent residence
sống,verb,live,have permanent residence
địa phương,adj,local,of a nearby location
dài,adj,long,having much distance from one point to another
lâu,adj,long,having great duration
nhìn,verb,look,to try to see
dòm,verb,look,to try to see
nhòm,verb,look,to try to see
ngó,verb,look,to try to see
mất,verb,lose,cause (something) to cease to be in one's possession or capability
thua,verb,lose,(transitive) fail to win
mất,verb,lose,have (somebody of one's kin) die
băng hà,verb,lose,have (somebody of one's kin) die
tình yêu,noun,love,strong affection
ái tình,noun,love,strong affection
cưng,noun,love,object of one's romantic feelings; darling or sweetheart
người yêu,noun,love,object of one's romantic feelings; darling or sweetheart
không,noun,love,zero
yêu,verb,love,have a strong affection for
yêu,verb,love,be strongly inclined towards doing
yêu,verb,love,care about; will good for
yêu,verb,love,(euphemistic): to have sex with
bữa trưa,noun,lunch,meal around midday
bữa ăn trưa,noun,lunch,meal around midday
máy,noun,machine,mechanical or electrical device
máy móc,noun,machine,mechanical or electrical device
tạp chí,noun,magazine,periodical
chính,adj,main,"chief, most important, or principal in extent, etc."
chủ yếu,adj,main,"chief, most important, or principal in extent, etc."
làm,verb,make,to construct
phố đi bộ,noun,mall,pedestrianized street
trung tâm thương mại,noun,mall,enclosed shopping centre
trung tâm mua sắm,noun,mall,enclosed shopping centre
thương xá,noun,mall,enclosed shopping centre
đàn ông,noun,man,adult male human
người,noun,man,a human being
con người,noun,man,a human being
loài người,noun,man,a human being
bản đồ,noun,map,visual representation of an area
địa đồ,noun,map,visual representation of an area
ánh xạ,noun,map,function
chợ,noun,market,gathering for trading
chợ,noun,market,spacious site for trading
thị trường,noun,market,group of potential customers
thị trường,noun,market,geographical area where a commercial demand exists
thị trường,noun,market,formally organized system of trading in specified goods or effects
kết hôn,adj,married,in a state of marriage; having a wife or a husband
thành lập gia đình,adj,married,in a state of marriage; having a wife or a husband
cưới,adj,married,in a state of marriage; having a wife or a husband
có vợ,adj,married,in a state of marriage; having a wife or a husband
đã lấy vợ,adj,married,in a state of marriage; having a wife or a husband
có chồng,adj,married,in a state of marriage; having a wife or a husband
trận đấu,noun,match,sporting event
trận cầu,noun,match,sporting event
diêm,noun,match,device to make fire
có lẽ,adv,maybe,indicating a lack of certainty
bữa,noun,meal,food that is prepared and eaten
bữa cơm,noun,meal,food that is prepared and eaten
nghĩa là,verb,mean,"to convey, indicate"
có nghĩa là,verb,mean,to signify
nghĩa,noun,meaning,symbolic value of something
ý nghĩa,noun,meaning,symbolic value of something
ý vị,noun,meaning,symbolic value of something
nghĩa,noun,meaning,"significance of a thing, as ""the meaning of life"""
ý nghĩa,noun,meaning,"significance of a thing, as ""the meaning of life"""
ý vị,noun,meaning,"significance of a thing, as ""the meaning of life"""
nghĩa,noun,meaning,definition or connotation of a word
ý nghĩa,noun,meaning,definition or connotation of a word
thịt,noun,meat,animal flesh used as food
gặp,verb,meet,to come face to face with by accident; to encounter
làm quen,verb,meet,to get acquainted with
gặp gỡ,noun,meeting,action noun of the verb to meet
hội nghị,noun,meeting,gathering for a purpose
hội họp,noun,meeting,gathering for a purpose
hội viên,noun,member,one who officially belongs to a group
thành viên,noun,member,one who officially belongs to a group
